NUID,IVCbc,IVCtr,IVCIPlus,CERT_activate,CERT_generateKey_#01,CERT_generateKey_#02,CERT_generateKey_#03,CERT_generateKey_#04,CERT_generateKey_#05,CERT_generateKey_#06,CERT_generateKey_#07
0x0000000000000000,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x0F022001}{0xF039F9EC22381F9C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x000000000000000000000000000000000000000000000000C39EC785842631B4;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x0000000000000000000000000000000000000000000000008F5E0DEBEFA177F5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x000000000000000000000000000000000000000000000000992C05A9731F897E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x000000000000000000000000000000000000000000000000EB0B6A6FFA4EA6B5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x000000000000000000000000000000000000000000000000C39EC785842631B4;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x0000000000000000000000000000000000000000000000008F5E0DEBEFA177F5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000D5FC8D1318E2AE69734D699DD25D85F1C05136657350561B;0x0E020001}{0x000000000000000000000000000000000000000000000000992C05A9731F897E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000001,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000100000001000000010000000100000000000000000000000000000000;0x0F022001}{0xF54E5F8D5B27991D000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x000000000000000000000000000000000000000000000000F45A19203E8C9FF4;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x0000000000000000000000000000000000000000000000009253F1F0616F8411;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x000000000000000000000000000000000000000000000000C1959780077D4BDE;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x000000000000000000000000000000000000000000000000D2D719E201EFB401;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x000000000000000000000000000000000000000000000000F45A19203E8C9FF4;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x0000000000000000000000000000000000000000000000009253F1F0616F8411;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000A895D0A65A1F0667823776EE40589E2648A04A60328240DA;0x0E020001}{0x000000000000000000000000000000000000000000000000C1959780077D4BDE;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000002,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000200000002000000020000000200000000000000000000000000000000;0x0F022001}{0xB94758347CD03732000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x00000000000000000000000000000000000000000000000099E904488EAB6C89;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x000000000000000000000000000000000000000000000000BE73F24E9A46DC36;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x0000000000000000000000000000000000000000000000007ABFE9E3756FF597;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x0000000000000000000000000000000000000000000000001D79DAE88BF71304;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x00000000000000000000000000000000000000000000000099E904488EAB6C89;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x000000000000000000000000000000000000000000000000BE73F24E9A46DC36;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000BF4FD23A95461346BE9A4D5F45509F65F7AB53049A6EA381;0x0E020001}{0x0000000000000000000000000000000000000000000000007ABFE9E3756FF597;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000003,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000300000003000000030000000300000000000000000000000000000000;0x0F022001}{0x8B020FBF0A019937000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000F6F7F73968F5E902;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000CF02681417C1E0A2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000F4EAEB054A792FB2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000A9EF0DE55EB60D3E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000F6F7F73968F5E902;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000CF02681417C1E0A2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000004D84F1ADD49BAA78F98985473F59D51FEB6C16FC1C93264C;0x0E020001}{0x000000000000000000000000000000000000000000000000F4EAEB054A792FB2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000004,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000400000004000000040000000400000000000000000000000000000000;0x0F022001}{0xE35BD11255D6F853000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x000000000000000000000000000000000000000000000000A54A313FE0A5678E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x000000000000000000000000000000000000000000000000F4010FEDF34E5591;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x00000000000000000000000000000000000000000000000057BC7DCC9026C062;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x000000000000000000000000000000000000000000000000C4A51FEADB15C3E7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x000000000000000000000000000000000000000000000000A54A313FE0A5678E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x000000000000000000000000000000000000000000000000F4010FEDF34E5591;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A0100000000000023CAD0707FBFF558FC6D8E367E07AE25D1441AB7FB0CC1AD;0x0E020001}{0x00000000000000000000000000000000000000000000000057BC7DCC9026C062;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000005,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000500000005000000050000000500000000000000000000000000000000;0x0F022001}{0x92F3108764EC1DC0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x00000000000000000000000000000000000000000000000079F16DF9C9A1D41A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x00000000000000000000000000000000000000000000000092F6A0B7FBEC324A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x000000000000000000000000000000000000000000000000CDEF21E5CFD170F2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x000000000000000000000000000000000000000000000000ADE16019CE7C6357;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x00000000000000000000000000000000000000000000000079F16DF9C9A1D41A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x00000000000000000000000000000000000000000000000092F6A0B7FBEC324A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000005B5EAFC079CC9349D26799D9DF2264A019CB04F50C9A583A;0x0E020001}{0x000000000000000000000000000000000000000000000000CDEF21E5CFD170F2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000006,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000600000006000000060000000600000000000000000000000000000000;0x0F022001}{0xA523DBAD378F0894000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x000000000000000000000000000000000000000000000000595764D33781BD0D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x00000000000000000000000000000000000000000000000006546E24C0DEA5A7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x00000000000000000000000000000000000000000000000080534A0D1ACDF319;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x000000000000000000000000000000000000000000000000380FE83A6D6B2124;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x000000000000000000000000000000000000000000000000595764D33781BD0D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x00000000000000000000000000000000000000000000000006546E24C0DEA5A7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000B205A56396A46591F2F714862DB98D599EA4240AEFE7A8F7;0x0E020001}{0x00000000000000000000000000000000000000000000000080534A0D1ACDF319;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000007,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000700000007000000070000000700000000000000000000000000000000;0x0F022001}{0xC45AC57E891CF11A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x0000000000000000000000000000000000000000000000002401BCE31F7ACD5B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x00000000000000000000000000000000000000000000000065F5634A7E3F1E50;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x0000000000000000000000000000000000000000000000000CBECB82F35BAEBE;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x00000000000000000000000000000000000000000000000020BAFC7A7310D73D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x0000000000000000000000000000000000000000000000002401BCE31F7ACD5B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x00000000000000000000000000000000000000000000000065F5634A7E3F1E50;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000985E20CFA6896AB7A9C570E62885B8361DABFAE95C124789;0x0E020001}{0x0000000000000000000000000000000000000000000000000CBECB82F35BAEBE;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000008,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000800000008000000080000000800000000000000000000000000000000;0x0F022001}{0x826E4EF1F5CFEE0C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x0000000000000000000000000000000000000000000000002981ED5BE7779AED;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x000000000000000000000000000000000000000000000000D94CBB8E0DEE421B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x00000000000000000000000000000000000000000000000039F953F58F5EAA94;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x0000000000000000000000000000000000000000000000005F7B201CC86CF0F5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x0000000000000000000000000000000000000000000000002981ED5BE7779AED;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x000000000000000000000000000000000000000000000000D94CBB8E0DEE421B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A01000000000000F3EF00CB545DE81294883DF09C4BC1C765EAC30D4F4F1BA6;0x0E020001}{0x00000000000000000000000000000000000000000000000039F953F58F5EAA94;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000009,,,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000900000009000000090000000900000000000000000000000000000000;0x0F022001}{0xF0B093447CCD97A8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x000000000000000000000000000000000000000000000000AD9D4F6A5691E83F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x0000000000000000000000000000000000000000000000007FBA10502CE3EE06;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x000000000000000000000000000000000000000000000000771ADB404183B42F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x0000000000000000000000000000000000000000000000000B1575AACAA76F14;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x000000000000000000000000000000000000000000000000AD9D4F6A5691E83F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x0000000000000000000000000000000000000000000000007FBA10502CE3EE06;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0x8A010000000000007EFB99EBFD2A3C42BD1D155F221A998006066F231FF63544;0x0E020001}{0x000000000000000000000000000000000000000000000000771ADB404183B42F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
