NUID,IVCbc,IVCtr,IVCIPlus,CERT_activate,CERT_generateKey_#01,CERT_generateKey_#02,CERT_generateKey_#03,CERT_generateKey_#04,CERT_generateKey_#05,CERT_generateKey_#06,CERT_generateKey_#07
0x0000000000000000,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x0F022001}{0xF039F9EC22381F9C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x00000000000000000000000000000000247032B0DAF914DC3C08DB5ED40C145B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x0000000000000000000000000000000027021C22058018828271DF6CB78E0440;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x00000000000000000000000000000000D3118098A36080AA8D986BF5E30BEB9D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x000000000000000000000000000000008118B8FB69BEBFA7A6A33378D98ECE35;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x000000000000000000000000000000000353406A86D30950E049A597B73D000B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x00000000000000000000000000000000247032B0DAF914DC3C08DB5ED40C145B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000AA36265A7DF15D703701ED243E8B61AE92997DBF849FAAC4;0x0E020001}{0x0000000000000000000000000000000027021C22058018828271DF6CB78E0440;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000001,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000100000001000000010000000100000000000000000000000000000000;0x0F022001}{0xF54E5F8D5B27991D000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x0000000000000000000000000000000002C5936FC36336E6996BED2338821B07;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x000000000000000000000000000000001F004EABE4769625EF3CF2D221FA8880;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x000000000000000000000000000000002DEA4F0A561B99C440B40F39AEE32AF7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x0000000000000000000000000000000042D09C7ACF419860DA6F4BBF232238EB;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x00000000000000000000000000000000ED3DD6F9C3F2AA19A21213167C2C72CD;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x0000000000000000000000000000000002C5936FC36336E6996BED2338821B07;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000007E12EC00DBBD2ED9E1C33FBF82C0540C70C628D5A68DF89;0x0E020001}{0x000000000000000000000000000000001F004EABE4769625EF3CF2D221FA8880;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000002,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000200000002000000020000000200000000000000000000000000000000;0x0F022001}{0xB94758347CD03732000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000628798AC9D937F375847D45E24B2A96D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000F5FEF7254FA747D288BE077FA96650FD;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000181A4B44B360DCE1F081198FE0C67E09;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000552A0338033CC19ECAD07A75D04A5F7A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x000000000000000000000000000000008A078DDB1616BB4216B7A821013E384F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000628798AC9D937F375847D45E24B2A96D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F0FEF49E67CFE0C9B6143FD00617805FE3A9E561B7D7375;0x0E020001}{0x00000000000000000000000000000000F5FEF7254FA747D288BE077FA96650FD;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000003,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000300000003000000030000000300000000000000000000000000000000;0x0F022001}{0x8B020FBF0A019937000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x000000000000000000000000000000006A363E4706CA53BFF91F16F9C98BC004;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x00000000000000000000000000000000A800214593BE1C31EBBB125C5C3CCDF2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x000000000000000000000000000000006930EA3BB191C1A02A490A1F57893165;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x000000000000000000000000000000002FC4BA0D1E694EB1115E597A55AC673E;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x000000000000000000000000000000006604CFDAE761DE7E1DE79F23C99B0A11;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x000000000000000000000000000000006A363E4706CA53BFF91F16F9C98BC004;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B47A5B90A308EA74C088B616F906E4D0019D2979F189EAE6;0x0E020001}{0x00000000000000000000000000000000A800214593BE1C31EBBB125C5C3CCDF2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000004,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000400000004000000040000000400000000000000000000000000000000;0x0F022001}{0xE35BD11255D6F853000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x000000000000000000000000000000002D230D68A80E6090C32DEA05D2476A39;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x0000000000000000000000000000000023A41CF823878364F9780C4B6483D055;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x00000000000000000000000000000000F8B6A4DEBA2073CFB7B0583A12F70DE8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x00000000000000000000000000000000F275A610D9C77B7DFEDF2141116C0F00;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x000000000000000000000000000000008A3FC943684E4A486B5BC89981F8BFB2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x000000000000000000000000000000002D230D68A80E6090C32DEA05D2476A39;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008E3B22292C2186DE49F83A06D7EF0F546A183CE3DB5945CD;0x0E020001}{0x0000000000000000000000000000000023A41CF823878364F9780C4B6483D055;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000005,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000500000005000000050000000500000000000000000000000000000000;0x0F022001}{0x92F3108764EC1DC0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x00000000000000000000000000000000414FC0CAD3967199DD9ACF04874CF8C8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x00000000000000000000000000000000668F111F2B4BDC4D5D37A3CDE29C540D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x0000000000000000000000000000000093284B9B076F7C8C25089133F25AA48D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x00000000000000000000000000000000F2833A8CB741F81AD810BC616CB07396;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x0000000000000000000000000000000043EB7364FB98E26F63585122A3E8BA4B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x00000000000000000000000000000000414FC0CAD3967199DD9ACF04874CF8C8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000062CDD340D80AB606F24BF74706781EEB7BF4A6C837F70C55;0x0E020001}{0x00000000000000000000000000000000668F111F2B4BDC4D5D37A3CDE29C540D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000006,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000600000006000000060000000600000000000000000000000000000000;0x0F022001}{0xA523DBAD378F0894000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000003B723B9CF6CB55983161206307C80D17;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000001CAF698945C3133DA9CBA00BD0E15F69;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000004E5721AB0DBED8B4746588805E081601;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000001DDD9B64BEE71AE38AFF035E1943C7E9;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x00000000000000000000000000000000D58541257F630293C9541AB4955E97C0;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000003B723B9CF6CB55983161206307C80D17;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002444161D0F9E2FFE1B7D0B050BB7C7B57D67740837D1FC67;0x0E020001}{0x000000000000000000000000000000001CAF698945C3133DA9CBA00BD0E15F69;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000007,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000700000007000000070000000700000000000000000000000000000000;0x0F022001}{0xC45AC57E891CF11A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x000000000000000000000000000000002D7785EBA78053431B48C4A1E94EA677;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x000000000000000000000000000000003A53600A89AA18A0DC237871F50A2566;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x0000000000000000000000000000000043EFDD7F3E5FB4B493E6E4B4EACCB326;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x0000000000000000000000000000000026B9DE33A743490214B42F8433E9A166;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x0000000000000000000000000000000050E1D8D3ECDE8B78B13A045206931581;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x000000000000000000000000000000002D7785EBA78053431B48C4A1E94EA677;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D46C56860B6EE26431A66246192732E52A73EA765678C326;0x0E020001}{0x000000000000000000000000000000003A53600A89AA18A0DC237871F50A2566;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000008,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000800000008000000080000000800000000000000000000000000000000;0x0F022001}{0x826E4EF1F5CFEE0C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x00000000000000000000000000000000BBD9E12F5635EFC54D6E1429C91293F6;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x00000000000000000000000000000000C990DA6E825A8DF61D9AF132ED0B687C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x000000000000000000000000000000007EAA67609F0183D1CA13CEB935D89419;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x00000000000000000000000000000000BBC26CA74DD3EF4E3E293985A4D7A296;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x000000000000000000000000000000003162306A9502E054CCCCAD9A4B4217DB;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x00000000000000000000000000000000BBD9E12F5635EFC54D6E1429C91293F6;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000193808F744502017BAB9B4F5970066DAEBB0F1856313AD67;0x0E020001}{0x00000000000000000000000000000000C990DA6E825A8DF61D9AF132ED0B687C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000009,,,0xB86136B7E440B04394738D9047D154D6,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000000900000009000000090000000900000000000000000000000000000000;0x0F022001}{0xF0B093447CCD97A8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x00000000000000000000000000000000C3123C678E13DE527956D1E7E674191D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x0000000000000000000000000000000054DA1E7F65A692702A0BB16A950ADD5B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x0000000000000000000000000000000078552BD2962C4E9096B27EC4FE766444;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x00000000000000000000000000000000B8863493105DC7F2E9D979428EE9A5E5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x00000000000000000000000000000000FF69B0F4D0D445D21C5D3A9E519B2EAA;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x00000000000000000000000000000000C3123C678E13DE527956D1E7E674191D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000007EF885709D0C0FF43AF4DC831B94094FA206D09C21111A24;0x0E020001}{0x0000000000000000000000000000000054DA1E7F65A692702A0BB16A950ADD5B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
