NUID,r2rHostKeyDataOutEncEcb-EMI0x4021-1r,r2rHostKeyDataOutDecEcb-EMI0x4021-1r,r2rHostKeyDataOutEncCbc-EMI0x4026-1r,r2rHostKeyDataOutDecCbc-EMI0x4026-1r,r2rHostKeyDataOutEncCtr-EMI0x4027-1r,r2rHostKeyDataOutDecCtr-EMI0x4027-1r,r2rContentKeyDataOutEncEcb-EMI0x4021-1r,r2rContentKeyDataOutDecEcb-EMI0x4021-1r,r2rContentKeyDataOutEncCbc-EMI0x4026-1r,r2rContentKeyDataOutDecCbc-EMI0x4026-1r,r2rContentKeyDataOutEncCtr-EMI0x4027-1r,r2rContentKeyDataOutDecCtr-EMI0x4027-1r
0x0000000000000000,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xdce6a24ae2ebede08f6ce0138e735ef3,0x75742d5bc165331a225ae45944186e87,0x86f2d5fe82c5e6de79a2c1b8563a4ab2,0x6e6a9044053bf72a15a7ac1d60022df8,0x1828cf305a32284d235a61f38c3e4b0b,0x1828cf305a32284d235a61f38c3e4b0b
0x0000000000000001,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xea3e11db2ebb2a6bf966f9226933713f,0x6f8881bc06d402bb13da4ad8da0511d8,0xb2b36f8d94af4dd775a1b7cba5793aa2,0x74963ca3c28ac68b2427029cfe1f52a7,0xf6bc3bb91df28a4769ff16b372bd9cb7,0xf6bc3bb91df28a4769ff16b372bd9cb7
0x0000000000000002,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xe2669db27064880e58fbdad5b07d5074,0x17623711e8eb6d79a5c0f0a265cb90a4,0xdb03082182a388ccad3a910ad2d70ace,0x0c7c8a0e2cb5a949923db8e641d1d3db,0xd4728e494333a0a335f653fdadcf2ced,0xd4728e494333a0a335f653fdadcf2ced
0x0000000000000003,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x0e09b78ab6e4b219d74841b1713b010f,0x6425f16922d2a56f7889d3b28d022599,0xe2014cd4172cad8466b82c8a76b6300b,0x7f3b4c76e68c615f4f749bf6a91866e6,0x012af7ba67f246205c811cb5e2742c23,0x012af7ba67f246205c811cb5e2742c23
0x0000000000000004,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x2e3f3b7cc2692c59159b39ad7e97b8a7,0xb8c59f36c8176f5c8713fdb614a341b3,0x84bbacb616c4289d2ffe51d9f383cfcb,0xa3db22290c49ab6cb0eeb5f230b902cc,0x462c6452108f63f8621997771c945a78,0x462c6452108f63f8621997771c945a78
0x0000000000000005,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x25c0bcf9c6207cf12ed41582dcd5d337,0x1c0cb9c203024c7585e4653b2852ab07,0x590c652ff0f42ccd46b7b350f491ed04,0x071204ddc75c8845b2192d7f0c48e878,0x757861f7b567b98e4db844aaa50ce74c,0x757861f7b567b98e4db844aaa50ce74c
0x0000000000000006,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x88abec2bfe1cee6556d32fac7bc90c55,0x1591309b373455cb87b9bac5e9fb22f5,0xb0aa2b2f20947d29e2245915f74ff1ee,0x0e8f8d84f36a91fbb044f281cde1618a,0xb0c77133107e5d3c4c5e5cdac534afd6,0xb0c77133107e5d3c4c5e5cdac534afd6
0x0000000000000007,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x5cbf9bfc3506d0fcea01bf04d0ba3e9d,0x87a93007e80fcedd4d86fc074b34a6fe,0x94ce78424caa276de673d62430c97d48,0x9cb78d182c510aed7a7bb4436f2ee581,0x2a245d9a80cd4125a0e95f1a842c6b9d,0x2a245d9a80cd4125a0e95f1a842c6b9d
0x0000000000000008,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xb55f33da453e64c23965a6cf8122341e,0x9b6a80233a2d6e4cf833864fea870136,0xef308f9475c151523f9946887ce661da,0x80743d3cfe73aa7ccfcece0bce9d4249,0x2de2752875fabbec7c786022231dd133,0x2de2752875fabbec7c786022231dd133
0x0000000000000009,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x58f24cc907fd99aef8052075523e6d71,0x60d7663aa7eaaf0440994fc53f957217,0xae3749e3983fdfab470649446a006d7b,0x7bc9db2563b46b34776407811b8f3168,0x957608a05c4fb1d8addd71feef125ce5,0x957608a05c4fb1d8addd71feef125ce5
0x000000000000000a,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x8b215d2739e1565fcead62a4e4fa1fdd,0x065009ff455a8aa1e652878ec4cd5495,0xf364dc2db62f756f4876d0cc0463c84b,0x1d4eb4e081044e91d1afcfcae0d717ea,0x662a65ab6bfc3ad5f34bc7f73ad58110,0x662a65ab6bfc3ad5f34bc7f73ad58110
0x000000000000000b,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xf181f34c3df839b1c2739a52d2b67a43,0xb7a9c1eb60156111b892f4ff03ff1dda,0x00cbd511171df8e1c9e93e8c994d6caa,0xacb77cf4a44ba5218f6fbcbb27e55ea5,0x212e5b6168779cfdad1953980b4c88b5,0x212e5b6168779cfdad1953980b4c88b5
0x000000000000000c,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x4193a2c2d0ba0a8424bb115b621f6f6e,0x94c5966a0b7c64d9d240ef6935c93c7c,0xca8ddc16881c40e82ced3b535c52e845,0x8fdb2b75cf22a0e9e5bda72d11d37f03,0x754c9e279d04f3a702ca2314abe675f6,0x754c9e279d04f3a702ca2314abe675f6
0x000000000000000d,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xb707b750135d1ce760ed57c0cc4522e1,0xb5992568d82326694cbc29faad0c296f,0xb26c7144ead0ee8d80206572ac11006d,0xae8798771c7de2597b4161be89166a10,0xb3c1889679e0dfd9cb6981dc580d928a,0xb3c1889679e0dfd9cb6981dc580d928a
0x000000000000000e,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xfb7e1f1222fff7c9b02338b0b4c16087,0x6355c4c8aac18eae38d4dd35e943cb4d,0xb39a48dd99643a9893d9187f0e5c2837,0x784b79d76e9f4a9e0f299571cd598832,0x4a66b1d062ef5351d48cf034c66fe046,0x4a66b1d062ef5351d48cf034c66fe046
0x000000000000000f,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xedc7ad54b2bf525ad5ad926daac98dd5,0x11624557cccef653a911db33853ab8a5,0x2d42a89ab489905c5b3e55a349d397ed,0x0a7cf848089032639eec9377a120fbda,0xc61fb498a21b97d0c1488df1aa2ef46d,0xc61fb498a21b97d0c1488df1aa2ef46d
0x0000000000000010,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x0be4a6623e5740b2c1f02404d191a77b,0x571ec9489f8338b487ff74a8bb57e2dc,0x827cdbfdfdffb455501ac2623fe2f3b3,0x4c0074575bddfc84b0023cec9f4da1a3,0x89e6b9bf841a8ce66688ace32f782ceb,0x89e6b9bf841a8ce66688ace32f782ceb
0x0000000000000011,0x09C9A977C869D108B92A299DA1721549,0x5A30BA840294E981F51B10A2E048A444,0xAC297B42BB604217F82BEECAFCEDFAA2,0x412E079BC6CA2DB1C2E658E6C452E73B,0x974AD6FDA64B3FBC86E3FBFD636E5551,0x974AD6FDA64B3FBC86E3FBFD636E5551,0xa6468a70ccd597d2cae721d78493edbd,0x4edd52d41d77c2a3126307d87835dbdf,0xf57ce819867518d1f93f073bbee4509e,0x55c3efcbd9290693259e4f9c5c2f98a0,0xbeb4497efbaa2eb39d6e2ff8691bf200,0xbeb4497efbaa2eb39d6e2ff8691bf200
